kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
5252423,K00825.01,1,CANDIDATE,1.0,8.10363271,33.637074,2.11,0.18,-0.2,0.026361,0.001094,-0.000545,0.772,0.037000000000000005,-0.035,4861,2.227217534671533,0.1412018991891042,-0.11097844114281485,934,5252423,8.104,4.5e-05,0.9957495792084792,0.0004752989375681127,0.9999979701913072,4.5e-05,0.9999529702826486
5252423,K00825.02,2,CANDIDATE,1.0,4.71510843,16.489345999999998,1.46,0.12,-0.14,0.018268,0.0008210000000000001,-0.000713,0.772,0.037000000000000005,-0.035,4861,1.543447134910647,0.10140838407231843,-0.0923332987654638,935,5252423,4.715,5.4e-05,0.9550293778446819,0.01438702878408135,0.999312651693757,5.4e-05,0.9992586888105656
5272878,K00826.01,1,CANDIDATE,1.0,6.365839713,58.17086,2.44,0.6,-0.21,0.026275,0.003895000000000001,-0.000741,0.943,0.076,-0.069,5776,2.7116764728322424,0.45754587654497386,-0.2126426869790724,936,5272878,6.366,0.00017,0.9975780380813146,3.074228849793741e-06,0.999999992536235,0.00017,0.9998299925375038
5287983,K00828.01,1,FALSE POSITIVE,0.0,2.507089906,50.679256,30.26,9.57,-3.19,0.295115,16.48755,-0.342634,1.097,0.105,-0.094,5926,35.43083336482192,1979.460528824153,-41.2477391416387,938,5287983,2.507,1.0,0.9975133119508264,1.3038414362015592e-05,0.9999999674962815,1.0,0.0
5358241,K00829.01,1,CANDIDATE,1.0,18.64932728,36.000114,3.12,0.47,-0.28,0.027096,0.000733,-0.000426,1.09,0.07400000000000001,-0.068,5776,3.2323258633274605,0.23622195594785034,-0.20795453574801342,939,5358241,18.649,1.4e-05,0.9965121566032528,0.00036844632856294804,0.999998709943733,1.4e-05,0.9999847099617938
5358241,K00829.02,3,CANDIDATE,0.998,9.75192101,24.258644,2.76,0.43,-0.24,0.024042,0.000898,-0.005325,1.09,0.07400000000000001,-0.068,5776,2.868009241442235,0.22223202980038073,-0.6599450383582504,962,5358241,9.752,7.8e-05,0.9875058066043796,0.003325488550916555,0.9999577846230933,7.8e-05,0.9998797879158926
5358241,K00829.03,2,CANDIDATE,1.0,38.557654600000006,32.640865000000005,4.02,0.62,-0.36,0.034980000000000004,0.003036,-0.005546,1.09,0.07400000000000001,-0.068,5776,4.172821032595017,0.4598056756747611,-0.7109648831614903,963,5358241,38.558,0.0038,0.9959295494277707,0.0011217102765486882,0.9999954103243848,0.0038,0.9961954277651521
7708215,K00894.01,1,FALSE POSITIVE,0.0,7.942617599999998,69.78485,4.68,1.46,-0.48,0.046289,0.000918,-0.001387,0.9440000000000001,0.077,-0.069,5811,4.782260711552983,0.4014425368879184,-0.3777821152133836,635,7708215,7.943,1.0,0.9975964826545867,2.9766994182527854e-07,0.9999999992828211,1.0,0.0
7825899,K00896.01,1,CANDIDATE,1.0,16.23947096,97.93863,4.14,0.38,-0.15,0.045252,0.001062,-0.000357,0.7859999999999999,0.04,-0.038,5191,3.8926358687389877,0.21814831959657466,-0.19068274098819982,637,7825899,16.239,7.8e-05,0.9975989133191419,1.141650613057099e-09,0.9999999999972522,7.8e-05,0.9999219999972524
7825899,K00896.02,2,CANDIDATE,1.0,6.308201629,70.14128000000001,2.96,0.28,-0.1,0.032418,0.000909,-0.00035800000000000003,0.7859999999999999,0.04,-0.038,5191,2.7886385042159576,0.16203146450928776,-0.13829213583810693,638,7825899,6.308,5.3e-05,0.9975966020249987,2.6722037431663104e-07,0.9999999993562156,5.3e-05,0.9999469993562498
